
--Louvian's Community Detection Algorithm --

--# of Communities detected = 0

--Modularity of network = 0.820987
NodeId 	 ClusterId
242813	3994
242814	3994
126101	3994
189534	3994
231540	3994
245463	3994
158861	3994
189535	3994
258578	3994
258579	3994
258580	3994
421862	3994
405623	3994
104087	3995
242631	3995
261136	3995
339949	3995
341202	3995
351584	3995
261135	3995
402896	3995
104088	3996
193404	3996
193405	3996
193406	3996
320323	3996
320324	3996
320325	3996
363301	3996
363302	3996
104106	3997
104107	3997
104104	3997
104105	3997
104108	3997
107360	3997
123133	3997
227057	3997
383752	3997
35753	3998
35754	3998
215964	3998
271678	3998
320242	3998
320243	3998
320244	3998
211300	3998
320245	3998
370588	3998
182191	3998
182192	3998
182193	3998
406864	3998
260259	3998
260260	3998
260261	3998
259237	3998
370589	3998
405965	3998
405966	3998
415060	3998
289784	3998
302335	3998
339074	3998
79966	3999
113069	3999
130132	3999
136090	3999
163190	3999
136091	3999
136092	3999
97706	3999
288781	3999
421393	3999
63261	4000
229113	4000
334264	4000
334265	4000
234913	4000
328780	4000
328781	4000
328782	4000
338708	4000
338709	4000
384025	4001
398158	4001
104194	4001
104195	4001
286781	4001
340433	4001
384023	4001
384024	4001
243296	4001
244719	4001
287026	4001
287027	4001
303999	4001
304000	4001
304003	4001
341237	4001
100614	4002
104235	4002
371374	4002
104236	4002
304887	4002
304888	4002
304889	4002
104275	4003
200609	4003
167364	4003
216591	4003
184754	4003
184755	4003
235415	4003
235416	4003
2741	4004
70063	4004
136464	4004
193193	4004
340146	4004
377966	4004
19928	4004
115181	4004
115182	4004
115183	4004
115184	4004
115185	4004
155548	4004
119993	4004
119994	4004
119995	4004
119996	4004
246466	4004
121955	4004
121956	4004
115282	4004
121957	4004
288637	4004
246464	4004
246465	4004
335091	4004
345952	4004
379232	4004
394886	4004
379231	4004
300322	4004
286666	4004
300323	4004
209598	4004
328098	4004
104325	4004
189452	4004
102248	4004
104326	4004
51159	4005
97324	4005
287653	4005
154502	4005
290630	4005
290631	4005
216584	4005
361603	4005
361604	4005
361607	4005
160698	4005
104338	4005
190465	4005
401216	4005
362622	4005
362623	4005
44849	4006
50380	4006
70663	4006
27290	4006
27291	4006
80151	4006
83446	4006
176016	4006
231942	4006
259313	4006
61889	4006
61890	4006
283381	4006
237563	4006
246699	4006
265934	4006
58435	4006
154616	4006
154617	4006
165697	4006
165698	4006
165699	4006
165700	4006
259515	4006
129825	4006
184737	4006
184738	4006
232422	4006
252840	4006
253061	4006
80913	4006
104276	4006
185784	4006
228115	4006
204959	4006
204960	4006
204961	4006
220909	4006
220910	4006
290515	4006
131219	4006
6665	4006
6666	4006
6667	4006
26014	4006
269049	4006
178923	4006
227833	4006
336955	4006
411826	4006
416122	4006
265408	4006
174777	4006
266920	4006
174778	4006
178958	4006
178757	4006
174900	4006
269282	4006
269816	4006
180305	4006
283811	4006
393733	4006
400442	4006
414103	4006
414859	4006
415029	4006
415030	4006
415031	4006
323073	4006
323011	4006
323072	4006
351261	4006
74779	4007
67094	4007
274787	4007
83805	4007
171255	4007
194620	4007
236333	4007
218730	4007
291148	4007
291149	4007
321448	4007
70762	4007
106878	4007
228257	4007
321441	4007
321449	4007
324830	4007
374208	4007
399538	4007
292633	4007
292634	4007
323384	4007
79937	4007
106566	4007
40386	4007
117382	4007
97947	4007
192748	4007
188784	4007
270862	4007
184149	4007
190235	4007
191553	4007
196882	4007
206762	4007
207017	4007
207018	4007
207019	4007
207020	4007
207021	4007
207022	4007
207697	4007
214022	4007
214023	4007
217715	4007
217716	4007
224132	4007
227947	4007
269192	4007
312790	4007
193626	4007
80951	4007
126885	4007
202723	4007
297818	4007
351546	4007
376808	4007
417096	4007
265508	4007
108642	4007
67880	4007
68007	4007
78041	4007
66623	4007
229664	4007
249367	4007
412149	4007
158215	4007
145547	4007
145549	4007
186804	4007
231484	4007
318643	4007
231482	4007
231483	4007
329094	4007
332689	4007
337148	4007
79291	4007
79292	4007
216244	4007
234289	4007
79290	4007
300579	4007
216245	4007
200695	4007
184925	4007
323010	4007
367578	4007
396902	4007
83994	4007
214954	4007
107038	4007
87460	4007
90708	4007
123743	4007
123899	4007
90709	4007
93749	4007
117817	4007
117818	4007
271539	4007
271540	4007
104369	4007
120806	4007
190434	4007
194853	4007
218661	4007
218662	4007
234353	4007
244594	4007
335658	4007
198320	4007
145548	4007
178511	4007
104370	4007
171940	4007
341714	4007
341715	4007
364386	4007
364387	4007
364388	4007
364389	4007
364390	4007
380428	4007
384546	4007
381863	4007
405786	4007
411515	4007
304174	4007
321440	4007
321443	4007
321445	4007
321450	4007
252197	4007
114383	4007
339185	4007
209072	4007
209073	4007
215573	4007
248294	4007
372014	4007
372015	4007
154579	4007
146735	4007
165316	4007
185941	4007
199988	4007
194089	4007
306579	4007
285637	4007
385704	4007
283526	4007
288031	4007
288032	4007
327922	4007
74213	4008
225749	4008
314576	4008
314577	4008
104373	4008
153946	4008
341730	4008
341731	4008
416184	4008
416185	4008
321843	4008
333422	4008
351090	4008
355323	4008
363586	4008
363587	4008
400683	4008
327142	4008
327141	4008
106625	4010
239915	4010
385380	4010
391105	4010
391106	4010
205030	4010
217826	4010
304484	4010
304485	4010
124247	4010
253547	4010
248045	4010
248046	4010
253548	4010
254452	4010
100320	4011
100322	4011
100323	4011
100324	4011
115805	4011
185096	4011
204534	4011
166732	4011
166733	4011
166731	4011
166734	4011
236231	4011
236232	4011
104444	4012
104445	4012
104446	4012
120362	4012
137253	4012
137254	4012
194984	4012
191765	4012
191766	4012
194346	4012
194983	4012
100141	4013
187768	4013
96615	4013
104468	4013
104467	4013
104469	4013
104470	4013
105893	4013
398831	4013
350096	4013
350097	4013
343110	4013
424527	4013
109886	4013
294076	4013
109887	4013
315512	4013
330233	4013
365050	4013
104494	4014
106947	4014
106948	4014
109835	4014
156505	4014
156506	4014
156507	4014
202522	4014
223844	4014
224921	4014
133326	4016
133327	4016
149719	4016
293418	4016
293419	4016
293426	4016
413488	4016
415970	4016
172675	4016
177562	4016
111261	4016
75198	4016
243991	4016
272990	4016
416847	4016
416848	4016
416849	4016
424818	4016
22588	4016
69589	4016
247802	4016
254429	4016
312071	4016
100518	4016
164048	4016
172012	4016
208083	4016
243194	4016
243196	4016
272096	4016
303891	4016
70390	4016
174274	4016
218735	4016
222131	4016
117776	4016
73095	4016
172132	4016
174275	4016
174276	4016
174277	4016
175973	4016
207002	4016
207003	4016
211279	4016
216967	4016
233839	4016
271373	4016
273796	4016
323318	4016
343020	4016
71158	4016
151921	4016
160133	4016
188348	4016
211422	4016
211424	4016
331178	4016
331200	4016
331201	4016
352060	4016
104516	4016
88872	4016
120222	4016
124545	4016
153888	4016
200564	4016
200565	4016
217806	4016
217807	4016
218109	4016
272951	4016
272952	4016
385058	4016
416404	4016
120956	4016
256359	4016
281915	4016
149621	4016
257874	4016
257875	4016
295791	4016
366333	4016
373014	4016
89916	4017
102594	4017
19638	4017
50901	4017
50902	4017
50903	4017
50904	4017
50905	4017
82730	4017
41699	4017
9178	4017
93538	4017
10303	4017
74773	4017
107575	4017
137625	4017
158343	4017
374715	4017
232718	4017
322627	4017
350071	4017
389778	4017
30764	4017
75448	4017
44955	4017
44953	4017
44954	4017
73806	4017
96501	4017
159214	4017
217648	4017
382737	4017
285102	4017
412111	4017
419351	4017
104517	4017
104518	4017
104519	4017
106266	4017
389740	4017
133322	4017
368846	4017
388978	4017
391776	4017
402526	4017
422994	4017
391774	4017
376580	4017
137092	4017
383704	4017
159941	4017
415446	4017
415447	4017
415728	4017
396112	4017
193293	4017
253677	4017
358654	4017
242755	4017
228861	4017
331889	4017
331890	4017
331891	4017
349518	4017
235126	4017
383451	4017
383452	4017
383453	4017
383454	4017
383455	4017
285998	4017
391775	4017
402354	4017
393937	4018
393938	4018
242976	4018
87830	4018
87831	4018
242975	4018
245005	4018
255605	4018
291910	4018
105723	4018
106993	4018
106994	4018
273029	4018
273030	4018
304853	4018
104537	4018
385140	4018
385141	4018
385142	4018
385143	4018
385144	4018
402738	4018
105724	4018
412675	4018
412676	4018
419988	4018
419989	4018
388995	4018
119679	4018
84711	4018
271479	4018
271480	4018
303240	4018
306356	4018
271481	4018
271478	4018
277356	4019
281599	4019
45283	4019
45284	4019
47763	4019
402897	4019
71104	4019
369455	4019
369456	4019
402028	4019
72866	4019
107899	4019
123067	4019
180801	4019
122207	4019
122208	4019
84846	4019
4373	4019
6773	4019
18603	4019
27235	4019
29328	4019
141855	4019
4395	4019
159976	4019
203606	4019
203607	4019
208312	4019
221897	4019
258151	4019
141856	4019
198713	4019
243743	4019
143243	4019
254814	4019
254815	4019
143244	4019
126464	4019
316058	4019
317182	4019
317183	4019
348009	4019
424300	4019
175409	4019
168333	4019
17224	4019
4399	4019
58536	4019
148431	4019
150734	4019
168334	4019
4410	4019
4411	4019
168335	4019
4412	4019
101034	4019
107401	4019
109329	4019
109352	4019
168336	4019
4415	4019
135259	4019
135260	4019
144624	4019
294289	4019
162291	4019
168337	4019
45706	4019
46866	4019
46867	4019
30817	4019
175150	4019
168338	4019
44872	4019
58577	4019
155006	4019
141294	4019
155004	4019
155005	4019
166348	4019
49085	4019
49086	4019
307550	4019
77816	4019
265318	4019
123163	4019
331304	4019
332127	4019
337186	4019
337187	4019
337188	4019
163283	4019
182654	4019
259118	4019
170637	4019
329972	4019
340416	4019
342643	4019
371397	4019
383034	4019
402951	4019
425472	4019
425803	4019
87539	4019
242621	4019
369039	4019
369041	4019
398674	4019
271467	4019
303228	4019
104560	4019
110116	4019
369040	4019
110115	4019
110117	4019
136740	4019
155594	4019
162644	4019
108019	4019
103290	4019
103289	4019
215855	4019
73295	4019
64086	4019
10963	4019
83273	4019
109679	4019
175851	4019
21064	4019
89833	4019
34985	4019
56034	4019
57323	4019
29889	4019
25840	4019
46033	4019
58191	4019
59062	4019
59063	4019
60465	4019
62357	4019
85037	4019
85289	4019
24200	4019
37069	4019
152170	4019
152171	4019
256534	4019
415854	4019
300498	4019
328247	4019
162031	4019
99175	4019
178308	4019
178309	4019
178310	4019
354256	4019
98629	4019
128556	4019
227706	4019
302440	4019
180574	4019
180575	4019
226996	4019
253257	4019
351466	4019
352938	4019
223832	4019
280912	4019
280913	4019
284054	4019
130621	4019
300923	4019
300924	4019
300925	4019
300926	4019
226519	4019
288412	4019
288413	4019
291424	4019
291425	4019
291426	4019
355594	4019
144252	4019
296089	4019
267841	4019
419341	4019
150960	4019
151421	4019
379236	4019
379237	4019
407491	4019
194621	4019
316042	4019
402892	4019
385710	4019
389202	4019
389203	4019
389204	4019
352676	4019
397610	4019
250986	4019
287326	4019
315952	4019
252461	4019
282182	4019
402559	4019
393068	4019
402560	4019
402561	4019
104568	4020
104569	4020
104570	4020
172905	4020
172906	4020
244375	4020
83914	4020
83915	4020
190597	4020
82709	4020
238098	4020
392870	4020
392871	4020
104571	4020
154904	4020
156892	4020
181432	4020
388623	4020
218207	4020
226754	4020
228415	4020
228416	4020
352787	4020
352788	4020
356196	4020
218475	4020
416953	4020
417100	4020
66206	4021
215221	4021
79708	4021
88563	4021
90431	4021
161335	4021
166413	4021
168970	4021
174111	4021
183939	4021
203035	4021
206770	4021
206771	4021
206772	4021
206773	4021
206774	4021
206775	4021
208625	4021
208626	4021
208627	4021
208628	4021
208629	4021
208630	4021
208631	4021
208632	4021
208633	4021
219047	4021
219048	4021
104851	4021
108165	4021
105227	4021
99323	4021
170764	4021
97063	4021
127987	4021
127988	4021
133056	4021
164885	4021
75488	4021
111441	4021
118940	4021
192787	4021
194921	4021
208293	4021
244694	4021
244696	4021
244698	4021
258008	4021
258009	4021
265446	4021
265447	4021
273847	4021
290885	4021
325673	4021
332284	4021
363900	4021
370212	4021
374171	4021
381334	4021
381879	4021
346793	4021
383270	4021
127731	4021
147996	4021
164884	4021
208994	4021
298923	4021
334915	4021
334916	4021
361616	4021
361617	4021
361618	4021
361619	4021
361620	4021
361621	4021
361622	4021
367313	4021
368285	4021
368286	4021
368287	4021
202880	4021
216074	4021
325618	4021
377057	4021
174110	4021
57714	4021
338177	4021
86394	4021
210710	4021
231039	4021
288674	4021
306111	4021
362952	4021
398053	4021
162768	4021
250848	4021
161332	4021
161333	4021
161334	4021
176761	4021
233903	4021
233904	4021
338469	4021
338470	4021
384435	4021
261578	4021
353837	4021
165880	4021
186894	4021
413744	4021
414584	4021
414585	4021
416992	4021
416993	4021
276367	4021
346102	4021
348190	4021
290300	4021
370991	4021
370993	4021
370994	4021
92618	4021
109189	4021
208995	4021
208996	4021
292487	4021
299704	4021
299705	4021
368281	4021
368282	4021
368283	4021
368284	4021
407797	4021
102943	4021
121613	4021
99322	4021
99324	4021
118388	4021
125135	4021
241231	4021
360835	4021
360836	4021
360837	4021
363308	4021
127730	4021
127732	4021
235511	4021
235512	4021
235513	4021
252571	4021
381556	4021
158282	4021
223445	4021
223446	4021
223447	4021
395900	4021
395901	4021
168969	4021
168971	4021
172847	4021
215916	4021
298924	4021
298925	4021
298926	4021
380521	4021
173239	4021
279460	4021
312891	4021
218440	4021
215917	4021
245643	4021
273395	4021
306594	4021
306595	4021
306596	4021
386250	4021
137466	4021
422029	4021
422030	4021
219581	4021
219580	4021
281751	4021
314112	4021
244693	4021
244695	4021
244697	4021
270820	4021
325808	4021
344892	4021
344893	4021
388074	4021
418015	4021
209315	4022
209316	4022
104575	4022
105764	4022
310689	4022
314822	4022
331605	4022
331606	4022
385274	4022
385255	4022
385275	4022
105439	4024
107619	4024
104596	4024
179420	4024
104611	4025
104612	4025
107153	4025
409353	4025
103923	4026
104623	4026
172841	4026
216867	4026
173526	4026
332082	4026
418032	4026
104624	4026
291827	4026
172843	4026
224846	4026
291826	4026
328690	4026
336532	4026
343587	4026
353149	4026
396365	4026
344859	4026
353143	4026
409310	4026
409311	4026
166966	4026
193619	4026
292686	4027
40888	4027
105625	4027
164531	4027
164532	4027
107409	4027
153186	4027
195973	4027
308634	4027
394583	4027
127717	4027
127718	4027
127719	4027
170129	4027
293235	4027
165839	4027
165840	4027
169299	4027
169300	4027
100437	4027
100438	4027
278726	4027
195974	4027
313427	4027
341201	4027
112832	4027
115912	4027
121274	4027
121275	4027
267672	4027
209798	4027
112833	4027
291524	4027
292444	4027
299196	4027
369981	4027
369982	4027
377413	4027
299197	4027
377408	4027
296452	4027
296453	4027
296454	4027
298447	4027
298448	4027
304442	4027
25752	4027
81584	4027
91710	4027
188906	4027
56110	4027
148362	4027
123060	4027
222125	4027
304440	4027
304441	4027
309792	4027
382109	4027
392049	4027
147226	4027
416725	4027
147224	4027
147225	4027
265232	4027
265233	4027
265234	4027
334893	4027
354837	4027
90746	4028
90744	4028
90745	4028
197033	4028
271134	4028
199299	4028
387375	4028
387376	4028
244256	4028
313415	4028
128395	4029
129545	4029
131181	4029
55358	4029
189312	4029
254932	4029
313437	4029
154259	4029
389459	4029
154260	4029
413090	4029
104644	4029
292334	4029
305169	4029
385757	4029
104664	4030
158396	4030
159918	4030
159949	4030
4090	4031
5766	4031
8719	4031
17740	4031
54528	4031
54529	4031
54530	4031
54627	4031
70982	4031
70983	4031
81261	4031
105328	4031
110290	4031
119781	4031
121025	4031
3450	4031
4783	4031
5657	4031
12047	4031
36062	4031
74844	4031
97398	4031
97399	4031
97400	4031
101198	4031
78545	4031
78546	4031
78547	4031
46966	4031
66829	4031
69797	4031
40189	4031
40191	4031
102279	4031
133539	4031
133540	4031
112886	4031
112887	4031
124694	4031
105244	4031
139577	4031
193162	4031
200046	4031
216376	4031
100567	4031
109639	4031
111375	4031
121101	4031
123624	4031
123730	4031
318402	4031
144141	4031
399823	4031
6650	4031
151555	4031
382891	4031
382892	4031
382893	4031
30202	4031
31715	4031
146747	4031
153525	4031
153526	4031
160714	4031
322364	4031
295712	4031
331437	4031
114557	4031
117914	4031
322363	4031
322365	4031
326352	4031
326353	4031
326354	4031
327547	4031
262498	4031
327548	4031
328266	4031
368929	4031
256018	4031
124119	4031
153739	4031
177414	4031
160116	4031
149603	4031
112949	4031
118111	4031
118112	4031
118113	4031
211240	4031
151554	4031
153834	4031
191949	4031
201693	4031
205633	4031
205634	4031
223725	4031
249968	4031
327961	4031
327962	4031
180377	4031
181333	4031
13983	4031
23187	4031
78927	4031
89465	4031
89466	4031
40070	4031
164163	4031
212709	4031
42004	4031
101583	4031
111211	4031
166243	4031
180416	4031
22542	4032
23271	4032
93590	4032
104701	4032
149105	4032
42420	4032
78860	4032
85250	4032
104699	4032
104700	4032
386827	4032
123614	4032
123619	4032
123620	4032
104732	4033
110498	4033
273522	4033
102837	4034
203827	4034
260192	4034
280059	4034
102838	4034
102839	4034
318336	4034
381240	4034
397263	4034
323822	4037
354123	4037
70859	4037
70860	4037
70861	4037
154302	4037
72035	4037
168724	4037
66102	4037
174458	4037
224770	4037
259492	4037
259493	4037
259494	4037
274726	4037
207979	4037
105218	4037
104877	4037
233802	4037
238570	4037
260760	4037
260763	4037
270438	4037
271818	4037
271819	4037
273907	4037
273910	4037
291487	4037
325786	4037
166990	4037
273909	4037
273911	4037
173790	4037
337980	4037
337981	4037
337982	4037
353024	4037
410210	4037
367041	4038
396535	4038
407199	4038
407200	4038
325898	4038
367040	4038
325124	4038
325899	4038
104934	4039
239673	4039
162812	4039
162813	4039
198456	4039
211291	4039
146102	4041
218141	4041
80665	4041
271526	4041
272781	4041
272782	4041
208466	4041
208467	4041
221800	4041
221801	4041
227699	4041
59902	4041
95278	4041
75553	4041
73632	4041
258318	4041
150644	4041
182951	4041
194787	4041
233522	4041
414319	4041
87555	4041
95622	4041
109396	4041
120005	4041
314224	4041
245437	4041
417665	4041
135887	4041
315529	4041
300508	4041
300509	4041
310685	4041
310686	4041
310687	4041
376067	4041
376068	4041
376069	4041
97974	4041
97975	4041
104546	4041
289662	4041
118529	4041
135329	4041
188314	4041
215815	4041
410193	4041
410194	4041
210381	4041
278669	4041
103276	4042
103277	4042
103278	4042
116472	4042
119067	4042
343850	4042
111730	4043
121112	4043
105088	4043
173488	4043
289381	4043
289382	4043
289383	4043
289384	4043
192462	4043
192463	4043
192464	4043
202406	4043
115483	4044
115484	4044
162737	4044
174977	4044
105098	4044
105096	4044
105097	4044
215042	4044
212127	4044
249300	4044
249380	4044
300990	4044
336431	4044
337294	4044
337295	4044
212125	4044
212126	4044
215041	4044
379689	4044
397732	4044
89586	4045
58629	4045
98587	4045
105121	4045
176238	4045
105123	4046
105122	4046
111306	4046
178191	4046
299652	4046
314550	4046
107574	4046
328896	4046
176264	4046
182290	4046
354540	4046
285004	4046
313137	4046
286405	4046
317498	4046
276507	4047
276508	4047
62248	4047
171005	4047
62249	4047
125895	4047
65438	4047
65436	4047
65437	4047
119189	4047
105146	4047
105148	4047
105418	4047
154296	4047
105147	4047
110953	4047
131887	4047
141221	4047
171675	4047
307444	4047
119190	4047
333707	4047
369066	4047
369067	4047
369068	4047
388899	4047
105167	4048
142437	4048
125702	4048
351965	4048
125703	4048
38117	4048
313882	4048
88505	4048
125154	4048
186937	4048
357668	4048
425119	4048
291822	4049
291823	4049
297081	4049
105197	4049
105196	4049
105198	4049
107577	4049
107578	4049
45593	4050
45594	4050
132871	4050
109548	4050
105241	4050
143332	4050
178542	4050
269421	4050
133897	4051
133898	4051
196265	4051
61973	4051
61974	4051
300964	4051
300966	4051
120516	4051
105248	4051
138244	4051
415195	4051
209611	4051
209612	4051
106503	4051
178434	4051
91594	4051
93824	4051
178435	4051
184343	4051
167409	4051
184342	4051
184344	4051
366014	4051
405432	4051
405433	4051
161807	4051
293421	4051
300965	4051
196264	4051
293422	4051
293423	4051
371704	4051
371705	4051
369559	4051
89254	4052
153137	4052
386370	4052
386371	4052
263643	4052
149125	4052
416839	4052
416840	4052
416841	4052
235632	4052
244680	4052
254244	4052
294738	4052
277002	4052
105290	4052
110272	4052
143953	4052
143954	4052
175943	4052
176164	4052
180307	4052
180308	4052
356599	4052
335419	4052
335420	4052
271860	4052
271861	4052
198347	4052
136725	4052
171887	4052
205294	4052
383422	4052
187856	4052
218268	4052
218269	4052
218270	4052
342821	4052
342822	4052
193382	4052
202364	4052
340581	4052
350063	4052
90116	4053
227594	4053
227600	4053
79229	4053
89809	4053
89810	4053
92109	4053
94474	4053
129473	4053
363751	4053
94476	4053
95195	4053
139289	4053
241293	4053
241294	4053
270684	4053
381747	4053
105303	4053
222843	4053
245446	4053
298815	4053
305778	4053
329793	4053
405670	4053
405671	4053
417342	4053
417674	4053
417675	4053
419146	4053
125434	4053
259048	4053
259049	4053
259050	4053
259051	4053
259052	4053
306155	4053
306156	4053
306157	4053
107214	4054
105344	4054
121578	4054
54660	4055
128665	4055
125992	4055
245129	4055
306491	4055
387489	4055
387490	4055
387491	4055
112355	4055
320095	4055
168448	4055
228493	4055
240979	4055
255342	4055
316270	4055
321259	4055
218192	4055
344417	4055
344418	4055
344419	4055
382528	4055
382529	4055
102996	4056
104250	4056
363153	4056
363154	4056
244183	4056
251528	4056
45229	4056
46164	4056
225975	4056
226279	4056
234369	4056
234370	4056
47248	4056
131101	4056
47247	4056
47249	4056
48799	4056
100466	4056
151467	4056
68928	4056
151465	4056
151466	4056
145859	4056
73375	4056
73376	4056
222621	4056
89513	4056
268021	4056
299560	4056
239481	4056
339064	4056
299561	4056
91014	4056
91015	4056
31103	4056
104023	4056
133945	4056
134338	4056
163616	4056
336190	4056
163615	4056
179741	4056
225139	4056
246461	4056
249013	4056
249282	4056
349545	4056
104228	4056
172997	4056
211674	4056
104229	4056
157068	4056
32616	4056
32617	4056
104807	4056
244604	4056
300132	4056
300133	4056
365020	4056
365021	4056
304077	4056
415504	4056
19284	4056
105378	4056
179035	4056
108115	4056
121041	4056
121042	4056
270681	4056
339961	4056
395568	4056
395569	4056
122631	4056
122632	4056
123214	4056
177721	4056
351010	4056
389195	4056
123506	4056
241024	4056
310733	4056
139316	4056
97715	4056
187509	4056
170859	4056
125188	4056
317072	4056
364228	4056
389514	4056
389515	4056
421931	4056
160696	4056
318192	4056
228412	4056
276439	4056
399717	4056
413198	4056
413199	4056
424480	4056
328126	4056
328127	4056
373822	4056
373823	4056
298611	4056
348915	4056
392416	4056
33857	4057
354535	4057
37256	4057
166129	4057
71203	4057
105423	4057
138338	4057
195551	4057
339034	4061
339035	4061
105537	4061
111082	4061
189271	4061
335629	4061
344799	4061
344797	4061
344798	4061
330118	4061
350504	4061
417963	4061
423240	4061
217377	4061
217376	4061
213358	4061
213359	4061
228462	4061
387969	4061
424362	4061
31184	4062
103690	4062
63058	4062
69983	4062
152134	4062
170042	4062
195343	4062
362221	4062
268669	4062
268670	4062
159134	4062
148800	4062
271146	4062
235505	4062
148799	4062
105558	4062
105559	4062
148798	4062
413266	4062
111480	4062
155202	4062
111477	4062
111478	4062
111479	4062
118312	4062
171441	4062
171442	4062
176642	4062
346816	4062
419182	4062
266351	4062
411559	4062
134367	4064
258160	4064
335645	4064
424864	4064
105585	4064
105586	4064
255102	4064
336720	4064
367014	4065
388047	4065
275027	4065
105600	4065
275028	4065
275029	4065
413311	4065
24978	4066
24977	4066
25742	4066
27192	4066
33144	4066
33145	4066
34848	4066
36320	4066
36321	4066
38217	4066
34003	4066
298477	4066
386607	4066
397544	4066
108800	4066
105609	4066
121660	4066
140482	4066
170520	4066
170521	4066
301726	4066
365206	4066
388098	4066
102736	4066
105610	4066
191668	4066
191669	4066
140483	4066
129190	4066
139604	4066
166087	4066
365404	4066
369993	4066
375813	4066
104927	4067
105630	4067
365464	4067
365465	4067
365466	4067
295811	4067
295812	4067
303460	4067
47303	4068
227317	4068
106162	4068
118154	4068
118155	4068
118156	4068
105661	4068
105662	4068
74431	4069
75209	4069
100612	4069
118869	4069
118870	4069
118871	4069
236760	4069
265014	4069
149434	4069
149435	4069
373580	4069
385169	4069
385170	4069
373581	4069
400340	4069
45618	4069
115684	4069
115716	4069
115717	4069
345882	4069
355083	4069
100633	4069
100634	4069
373709	4069
402551	4069
10489	4069
100074	4069
132200	4069
138783	4069
154216	4069
244411	4069
100639	4069
100642	4069
116089	4069
120206	4069
132718	4069
100641	4069
108364	4069
100643	4069
110808	4069
144530	4069
132232	4069
139616	4069
132720	4069
273190	4069
273191	4069
273192	4069
278744	4069
278745	4069
295336	4069
310052	4069
401968	4069
402048	4069
342578	4069
342579	4069
342580	4069
137540	4069
137541	4069
342347	4069
342348	4069
87315	4069
114429	4069
87314	4069
377252	4069
73928	4069
168902	4069
408832	4069
411589	4069
412498	4069
239127	4069
265333	4069
299065	4069
335100	4069
408831	4069
408122	4069
414331	4069
415891	4069
331017	4069
372770	4069
405787	4069
405788	4069
372769	4069
415291	4069
415292	4069
405625	4069
421403	4069
421875	4069
298702	4069
349255	4069
100767	4069
202437	4069
295435	4069
330311	4069
348103	4069
356108	4069
403762	4069
424475	4069
198204	4069
223157	4069
198205	4069
256616	4069
256618	4069
256617	4069
74897	4069
174250	4069
316144	4069
356299	4069
358589	4069
187636	4069
254837	4069
354953	4069
371303	4069
371304	4069
425312	4070
425313	4070
99244	4070
105696	4070
105582	4070
153377	4070
255567	4070
339869	4070
161272	4070
161273	4070
178043	4070
178044	4070
358312	4070
196943	4070
221285	4070
124621	4070
200293	4070
234182	4070
254688	4070
308774	4070
385617	4070
327088	4071
327089	4071
112226	4072
115738	4072
145901	4072
264259	4072
408638	4072
264262	4072
16732	4072
17041	4072
275351	4072
17040	4072
46841	4072
263866	4072
328911	4072
338757	4072
338758	4072
338759	4072
338778	4072
344276	4072
344277	4072
349037	4072
381290	4072
181093	4072
263865	4072
19467	4072
204072	4072
19396	4072
194512	4072
201532	4072
201533	4072
301307	4072
308779	4072
218324	4072
308780	4072
352403	4072
30391	4072
52778	4072
15075	4072
32256	4072
26048	4072
23756	4072
256547	4072
256548	4072
319564	4072
420954	4072
425088	4072
172723	4072
229515	4072
257889	4072
277342	4072
319565	4072
319566	4072
346379	4072
359431	4072
359432	4072
384026	4072
108787	4072
256546	4072
256549	4072
256550	4072
348472	4072
30392	4072
230234	4072
230237	4072
139674	4072
139675	4072
139676	4072
261564	4072
326117	4072
188042	4072
109424	4072
121781	4072
114919	4072
285060	4072
195329	4072
99579	4072
194669	4072
104805	4072
131390	4072
122648	4072
139974	4072
186834	4072
194855	4072
208623	4072
209860	4072
234839	4072
255442	4072
262717	4072
293648	4072
293650	4072
303011	4072
304415	4072
327829	4072
328621	4072
328622	4072
328623	4072
342297	4072
346571	4072
101981	4072
101982	4072
122649	4072
127536	4072
209836	4072
246381	4072
122301	4072
114920	4072
188041	4072
246940	4072
328477	4072
369796	4072
262647	4072
412733	4072
242822	4072
122647	4072
164868	4072
227424	4072
239173	4072
242821	4072
246941	4072
253490	4072
262145	4072
283285	4072
309356	4072
310112	4072
310129	4072
329957	4072
348389	4072
315703	4072
293649	4072
312318	4072
315704	4072
309315	4072
43836	4072
100212	4072
100213	4072
308545	4072
108866	4072
127790	4072
133082	4072
178345	4072
220094	4072
238202	4072
254463	4072
302096	4072
119886	4072
295617	4072
303540	4072
303541	4072
303542	4072
306004	4072
306005	4072
340656	4072
244358	4072
254243	4072
273403	4072
273404	4072
121780	4072
121782	4072
396470	4072
185320	4072
325701	4072
291430	4072
291431	4072
325708	4072
325713	4072
153649	4072
164869	4072
208984	4072
208985	4072
228622	4072
233894	4072
233895	4072
233896	4072
337067	4072
342806	4072
188544	4072
236784	4072
198330	4072
203231	4072
193510	4072
367279	4072
367280	4072
387128	4072
387129	4072
408756	4072
408757	4072
408759	4072
408758	4072
397321	4072
399533	4072
4814	4073
6700	4073
308948	4073
347498	4073
34484	4073
98574	4073
98575	4073
98576	4073
98577	4073
125530	4073
366678	4073
366679	4073
38956	4073
329882	4073
329883	4073
329884	4073
329885	4073
329886	4073
349090	4073
178005	4073
178006	4073
105778	4073
174444	4073
196266	4073
271962	4073
